Column,id,legalName,category,RoadNameAddress,AdministrativeNeighborhood,LegalStatusNeighborhood,telephone
1354,8124,바보스군산수송점,음식점업,전라북도 군산시 수송남로 46,수송동,수송동,634646878
1355,8122,죽이야기 수송점,음식점업,전라북도 군산시 수송남로 46,수송동,수송동,634678097
1356,8119,종로맥가,음식점업,전라북도 군산시 수송남로 40,수송동,수송동,
1357,8118,곽형호 빵공방,음식점업,전라북도 군산시 수송남로 36-2,수송동,수송동,634512275
1358,8116,뜨란풍경,음식점업,전라북도 군산시 수송남로 36-2,수송동,수송동,634681553
1359,8113,맘스미니카페,음식점업,전라북도 군산시 수송남로 36-1,수송동,수송동,
1360,8105,우박집,음식점업,전라북도 군산시 수송남로 24,수송동,수송동,
1361,8102,장미칼국수직영점,음식점업,전라북도 군산시 수송남로 20,수송동,수송동,634615735
1362,8100,돔베초밥수송점,음식점업,전라북도 군산시 수송남로 2,수송동,수송동,634718884
1363,8099,장금이야식,음식점업,전라북도 군산시 수송남로 16,수송동,수송동,634454449
1364,8097,최고횟집,음식점업,전라북도 군산시 수송남로 12,수송동,수송동,
1365,8093,아이엠도넛 군산수송점,음식점업,전라북도 군산시 수송8길 33,수송동,수송동,
1366,8087,긱인더브레드,음식점업,전라북도 군산시 수송8길 30,수송동,수송동,
1367,8084,조선치킨수송점,음식점업,전라북도 군산시 수송8길 25,수송동,수송동,634649987
1368,8083,팔마교,음식점업,전라북도 군산시 수송8길 22,수송동,수송동,634620530
1369,8082,청석골,음식점업,전라북도 군산시 수송8길 20,수송동,수송동,634437800
1370,8079,모담,음식점업,전라북도 군산시 수송7길 8,수송동,수송동,634670551
1371,8076,광달이,음식점업,전라북도 군산시 수송7길 31,수송동,수송동,634631981
1372,8073,착한맥주,음식점업,전라북도 군산시 수송7길 29,수송동,수송동,
1373,8072,계이득 머무를정,음식점업,전라북도 군산시 수송7길 29,수송동,수송동,634638592
1374,8071,로얄자카르타비발디점,음식점업,전라북도 군산시 수송7길 28,수송동,수송동,
1375,8070,택이네조개전골,음식점업,전라북도 군산시 수송7길 27,수송동,수송동,634650344
1376,8069,일루와,음식점업,전라북도 군산시 수송7길 23,수송동,수송동,634685959
1377,8066,크리스탈,음식점업,전라북도 군산시 수송7길 21,수송동,수송동,
1378,8065,와!갈비,음식점업,전라북도 군산시 수송7길 20,수송동,수송동,634712286
1379,8060,일공이(10E),음식점업,전라북도 군산시 수송6길 30,수송동,수송동,
1380,8059,화덕생선구이 어락도,음식점업,전라북도 군산시 수송6길 30,수송동,수송동,634719279
1381,8058,(유)엔젤 수송동지점,음식점업,전라북도 군산시 수송6길 3,수송동,수송동,634641522
1382,8057,맘스터치 수송점,음식점업,전라북도 군산시 수송6길 3,수송동,수송동,634617780
1383,8055,마음고기 수송점,음식점업,전라북도 군산시 수송6길 28,수송동,수송동,
1384,8054,주식회사윤강씨앤케이 피자헛 군산 수송점,음식점업,전라북도 군산시 수송6길 22,수송동,수송동,634624573
1385,8051,마화쿵부군산점,음식점업,전라북도 군산시 수송5길 6,수송동,수송동,634684355
1386,8050,일곱가지무제한연어요리살몬마켓,음식점업,전라북도 군산시 수송5길 5,수송동,수송동,634620850
1387,8049,불닭발동대문엽기떡볶이수송점,음식점업,전라북도 군산시 수송5길 5),수송동,수송동,634668591
1388,8048,산쪼메,음식점업,전라북도 군산시 수송5길 5,수송동,수송동,
1389,8047,마라공방,음식점업,전라북도 군산시 수송5길 10,수송동,수송동,634632228
1390,8042,치킨더홈군산시수송점,음식점업,전라북도 군산시 수송3길 9,수송동,수송동,634657778
1391,8039,장미찻집,음식점업,전라북도 군산시 수송3길 1,수송동,수송동,
1392,8038,고봉민김밥인(수송점),음식점업,전라북도 군산시 수송3길 1,수송동,수송동,634673031
1393,8035,왕창해장국,음식점업,전라북도 군산시 수송2길 28,수송동,수송동,634713288
1394,8033,돼지가바람났네족발,음식점업,전라북도 군산시 수송2길 10,수송동,수송동,639101667
1395,8032,에이(A)카페,음식점업,전라북도 군산시 수송2길 10,수송동,수송동,634528940
1396,8031,본뼈,음식점업,전라북도 군산시 수송1길25,수송동,수송동,634658231
1397,8027,엔엔엔씨커피랩,음식점업,전라북도 군산시 수송1길 30,수송동,수송동,
1398,8024,동보성,음식점업,전라북도 군산시 수송1길 19,수송동,수송동,634667388
1399,8022,웰미가 수송점,음식점업,전라북도 군산시 수송1길 17,수송동,수송동,634620095
1400,8018,화심순두부군산점,음식점업,전라북도 군산시 미장서로40,수송동,수송동,639100051
1401,8017,해원아구,음식점업,전라북도 군산시 미장서로 98,수송동,수송동,
1402,8009,홍익돈까스,음식점업,전라북도 군산시 미장서로 54,수송동,수송동,634451715
1403,8005,군산킹크랩수산,음식점업,전라북도 군산시 미장서로 42,수송동,수송동,634424443
1404,8004,하비섬,음식점업,전라북도 군산시 미장서로 28,수송동,수송동,
1405,8002,회테이크아웃(TAKE OUT),음식점업,전라북도 군산시 미장서로 2,수송동,수송동,634463232
1406,8000,푸른 둥지,음식점업,전라북도 군산시 미장서로 136-6,수송동,수송동,634421270
1407,7996,대자연횟집,음식점업,전라북도 군산시 미장서로 102,수송동,수송동,
1408,7995,경포천추어탕,음식점업,전라북도 군산시 미장서로 102,수송동,수송동,634420088
1409,7993,경포천장어,음식점업,전라북도 군산시 미장서로 100-5,수송동,수송동,634459293
1410,7991,안골즉석장어구이,음식점업,전라북도 군산시 문화로49,수송동,수송동,
1411,7990,커피베이군산수송점,음식점업,전라북도 군산시 문화로47,수송동,수송동,634626368
1412,7987,아구세상수송점,음식점업,전라북도 군산시 문화로 95,수송동,수송동,634663522
1413,7986,명륜진사갈비 군산본점,음식점업,전라북도 군산시 문화로 95 ,수송동,수송동,
1414,7984,카페로더,음식점업,전라북도 군산시 문화로 87,수송동,수송동,
1415,7982,맛남,음식점업,전라북도 군산시 문화로 86,수송동,수송동,634659095
1416,7978,(주)엘제이엠개발 빵샘,음식점업,전라북도 군산시 문화로 80,수송동,수송동,
1417,7973,닭스토리,음식점업,전라북도 군산시 문화로 73-5,수송동,수송동,
1418,7964,새맛뜰,음식점업,전라북도 군산시 문화로 56,수송동,수송동,634649488
1419,7962,아프리카커피초콜릿수송점,음식점업,전라북도 군산시 문화로 53,수송동,수송동,634661543
1420,7960,구구족발,음식점업,전라북도 군산시 문화로 52,수송동,수송동,636539982
1421,7958,굴세상,음식점업,전라북도 군산시 문화로 52,수송동,수송동,
1422,7957,우돈한마리 정육식당,음식점업,전라북도 군산시 문화로 51,수송동,수송동,
1423,7956,통큰갈비 수송점,음식점업,전라북도 군산시 문화로 51,수송동,수송동,
1424,7939,삼동소바,음식점업,전라북도 군산시 문화로 151,수송동,수송동,
1425,7927,엑시트피자군산점,음식점업,전라북도 군산시 문화로 137,수송동,수송동,634667111
1426,7922,메가엠지씨커피군산수송점,음식점업,전라북도 군산시 문화로 121,수송동,수송동,
1427,7917,새우나라 포차,음식점업,전라북도 군산시 문화로 119,수송동,수송동,
1428,7915,치킨매니아,음식점업,전라북도 군산시 문화로 119,수송동,수송동,634689288
1429,7912,양평해장국수송현대점,음식점업,전라북도 군산시 문화로 117,수송동,수송동,
1430,7908,티엠푸드,음식점업,전라북도 군산시 문화로 107,수송동,수송동,
1431,7907,송가짬뽕,음식점업,전라북도 군산시 동수송안길 55,수송동,수송동,
1432,7905,윤강BNF,음식점업,전라북도 군산시 동수송안길 55,수송동,수송동,634621399
1433,7904,경성함바그,음식점업,전라북도 군산시 동수송안길 55,수송동,수송동,634621399
1434,7902,노가리앤비어,음식점업,전라북도 군산시 동수송안길 51),수송동,수송동,
1435,7901,군산시꽃돼지,음식점업,전라북도 군산시 동수송안길 51,수송동,수송동,634681336
1436,7900,도도랑,음식점업,전라북도 군산시 동수송안길 51,수송동,수송동,634718998
1437,7898,리가든,음식점업,전라북도 군산시 동수송안길 45,수송동,수송동,
1438,7896,쪽찌 수송점,음식점업,전라북도 군산시 동수송안길 45,수송동,수송동,634719285
1439,7895,만수미당군산점,음식점업,전라북도 군산시 동수송안길 45,수송동,수송동,634668600
1440,7892,예향정군산수송점,음식점업,전라북도 군산시 동수송안길 43,수송동,수송동,634718253
1441,7891,개성집,음식점업,전라북도 군산시 동수송안길 39,수송동,수송동,634679010
1442,7890,김형제고기의철학,음식점업,전라북도 군산시 동수송안길 39,수송동,수송동,634711100
1443,7887,바르다 김선생 수송점,음식점업,전라북도 군산시 동수송안길 35,수송동,수송동,634632070
1444,7884,아리가또맘마,음식점업,전라북도 군산시 동수송안길 35 ,수송동,수송동,634654295
1445,7883,이디야커피군산시신시가지점,음식점업,전라북도 군산시 동수송안길 35,수송동,수송동,634663332
1446,7878,김밥집이다,음식점업,전라북도 군산시 동수송안길 31,수송동,수송동,634675656
1447,7877,고수닭갈비 군산점,음식점업,전라북도 군산시 동수송안길 31,수송동,수송동,
1448,7876,꽃마름군산수송점,음식점업,전라북도 군산시 동수송안길 31,수송동,수송동,634653900
1449,7870,푸바오,음식점업,전라북도 군산시 동수송안길 25,수송동,수송동,
1450,7869,요리가정겨운집,음식점업,전라북도 군산시 동수송안길 25,수송동,수송동,634682011
1451,7868,청담이상군산수송점,음식점업,전라북도 군산시 동수송안길 25,수송동,수송동,634658686
1452,7866,조이룸카페,음식점업,전라북도 군산시 동수송안길 25,수송동,수송동,
1453,7865,한끼맛있다,음식점업,전라북도 군산시 동수송안길 23,수송동,수송동,634680218
1454,7864,가장맛있는족발,음식점업,전라북도 군산시 동수송안길 23 ,수송동,수송동,
1455,7863,한신포차 군산수송점,음식점업,전라북도 군산시 동수송안길 12-7,수송동,수송동,
1456,7862,맛나,음식점업,전라북도 군산시 동수송안길 12-5,수송동,수송동,634630788
1457,7861,지호한방삼계탕군산점,음식점업,전라북도 군산시 동수송9길 8,수송동,수송동,634683688
1458,7860,문화관,음식점업,전라북도 군산시 동수송9길 5,수송동,수송동,634636420
1459,7859,미사리밀빛 초계국수 군산점,음식점업,전라북도 군산시 동수송9길 3,수송동,수송동,
1460,7856,큰맘할매순대국,음식점업,전라북도 군산시 동수송9길 16,수송동,수송동,634666777
1461,7853,군산해물찜,음식점업,전라북도 군산시 동수송9길 15,수송동,수송동,634672425
1462,7852,피자익스프레스(군산점),음식점업,전라북도 군산시 동수송9길 13,수송동,수송동,
1463,7851,조선쌀국수,음식점업,전라북도 군산시 동수송9길 12,수송동,수송동,
1464,7850,구구족군산점,음식점업,전라북도 군산시 동수송9길 12,수송동,수송동,634611161
1465,7849,소곰집,음식점업,전라북도 군산시 동수송9길 11,수송동,수송동,
1466,7848,행복하소,음식점업,전라북도 군산시 동수송9길 11,수송동,수송동,
1467,7844,슈퍼떡볶킹,음식점업,전라북도 군산시 동수송8길 9,수송동,수송동,
1468,7843,웅이네오돌뼈(군산점),음식점업,전라북도 군산시 동수송8길 9,수송동,수송동,
1469,7842,푸라닭군산수송점,음식점업,전라북도 군산시 동수송8길 7,수송동,수송동,
1470,7841,대삼,음식점업,전라북도 군산시 동수송8길 6,수송동,수송동,
1471,7839,은아푸드,음식점업,전라북도 군산시 동수송8길 5,수송동,수송동,
1472,7836,곱창이최고예요,음식점업,전라북도 군산시 동수송8길 3 ,수송동,수송동,
1473,7835,술독군산시점,음식점업,전라북도 군산시 동수송8길 24,수송동,수송동,634634758
1474,7834,8월의 중화객잔,음식점업,전라북도 군산시 동수송8길 23,수송동,수송동,
